Frame,Conf,X1,Y1,X2,Y2,Width,Height,Modified_Temp
37392,0.444629312,184,455,1758,506,1574,51,45.8
37393,0.447522551,184,455,1758,506,1574,51,45.8
37394,0.445823312,184,455,1758,506,1574,51,45.8
37395,0.445666194,184,455,1758,506,1574,51,45.8
37396,0.569103837,184,450,1758,501,1574,51,45.8
37397,0.572672367,184,450,1758,501,1574,51,45.8
37398,0.571976125,184,450,1758,501,1574,51,45.8
37399,0.567077219,184,450,1758,501,1574,51,45.8
37400,0.568176925,184,450,1758,501,1574,51,45.8
37401,0.569468796,184,450,1758,501,1574,51,45.8
37402,0.569792926,184,450,1758,501,1574,51,45.8
37403,0.570996463,184,450,1758,501,1574,51,45.8
37404,0.570864916,184,450,1758,501,1574,51,45.8
37405,0.570994914,184,450,1758,501,1574,51,45.8
37406,0.570743084,184,450,1758,501,1574,51,45.8
37407,0.570722699,184,450,1758,501,1574,51,45.8
37408,0.570544004,184,450,1758,501,1574,51,45.8
37409,0.569511354,184,450,1758,501,1574,51,45.8
37410,0.518823028,184,446,1758,497,1574,51,45.8
37411,0.526002467,184,446,1758,497,1574,51,45.8
37412,0.518804014,184,446,1758,497,1574,51,45.8
37413,0.512438118,184,446,1758,497,1574,51,45.8
37414,0.522039175,184,446,1758,497,1574,51,45.8
37415,0.514451981,184,446,1758,497,1574,51,45.8
37416,0.514638126,184,446,1758,497,1574,51,45.8
37417,0.520058572,184,446,1758,497,1574,51,45.8
37418,0.514488459,184,446,1758,497,1574,51,45.8
37419,0.51445055,184,446,1758,497,1574,51,45.8
37420,0.519008279,184,446,1758,497,1574,51,45.8
37421,0.567154706,184,445,1758,497,1574,52,45.8
37422,0.567266047,184,445,1758,497,1574,52,45.8
37423,0.565962791,184,445,1758,497,1574,52,45.8
37424,0.567146182,184,445,1758,497,1574,52,45.8
37425,0.567128599,184,445,1758,497,1574,52,45.8
37426,0.611075699,236,442,1811,493,1575,51,45.8
37427,0.599480987,236,442,1811,493,1575,51,45.8
37428,0.596524239,236,442,1811,493,1575,51,45.8
37429,0.604811549,236,442,1811,493,1575,51,45.8
37430,0.598347008,236,442,1811,493,1575,51,45.8
37431,0.595790982,236,442,1811,493,1575,51,45.8
37432,0.601834118,236,442,1811,493,1575,51,45.8
37433,0.597899199,236,442,1811,493,1575,51,45.8
37434,0.598312378,236,442,1811,493,1575,51,45.8
37435,0.600052178,236,442,1811,493,1575,51,45.8
37436,0.596501112,236,442,1811,493,1575,51,45.8
37437,0.596615732,236,442,1811,493,1575,51,45.8
37438,0.600455165,236,442,1811,493,1575,51,45.8
37439,0.596669972,236,442,1811,493,1575,51,45.8
37440,0.596669972,236,442,1811,493,1575,51,45.8
37441,0.600550294,236,442,1811,493,1575,51,45.8
37442,0.637851477,236,441,1811,492,1575,51,45.8
37443,0.636550367,236,441,1811,492,1575,51,45.8
37444,0.639295042,236,441,1811,492,1575,51,45.8
37445,0.638291836,236,441,1811,492,1575,51,45.8
37446,0.638252616,236,441,1811,492,1575,51,45.8
37447,0.638845384,236,441,1811,492,1575,51,45.8
37448,0.638003588,236,441,1811,492,1575,51,45.8
37449,0.638057113,236,441,1811,492,1575,51,45.8
37450,0.638698816,236,441,1811,492,1575,51,45.8
37451,0.638069212,236,441,1811,492,1575,51,45.8
37452,0.638186395,236,441,1811,492,1575,51,45.8
37453,0.638547182,236,441,1811,492,1575,51,45.8
37454,0.638067961,236,441,1811,492,1575,51,45.8
37455,0.638136506,236,441,1811,492,1575,51,45.8
37456,0.638424695,236,441,1811,492,1575,51,45.8
37457,0.611434639,236,440,1811,492,1575,52,45.8
37458,0.612367749,236,440,1811,492,1575,52,45.8
37459,0.611061513,236,440,1811,492,1575,52,45.8
37460,0.605579853,236,440,1811,492,1575,52,45.8
37461,0.604485095,236,440,1811,492,1575,52,45.8
37462,0.606799603,236,440,1811,492,1575,52,45.8
37463,0.605243444,236,440,1811,492,1575,52,45.8
37464,0.619236112,236,441,1810,492,1574,51,45.8
37465,0.619885743,236,441,1810,492,1574,51,45.8
37466,0.619446874,236,441,1810,492,1574,51,45.8
37467,0.619309723,236,441,1810,492,1574,51,45.8
37468,0.620962441,236,441,1810,492,1574,51,45.8
37469,0.619538963,236,441,1810,492,1574,51,45.8
37470,0.619414568,236,441,1810,492,1574,51,45.8
37471,0.62095052,236,441,1810,492,1574,51,45.8
37472,0.640126288,236,439,1811,490,1575,51,45.8
37473,0.640200257,236,439,1811,490,1575,51,45.8
37474,0.641596973,236,439,1811,490,1575,51,45.8
37475,0.637005687,236,439,1811,490,1575,51,45.8
37476,0.63719213,236,439,1811,490,1575,51,45.8
37477,0.637862504,236,439,1811,490,1575,51,45.8
37478,0.637362182,236,439,1811,490,1575,51,45.8
37479,0.637504637,236,439,1811,490,1575,51,45.8
37480,0.637807548,236,439,1811,490,1575,51,45.8
37481,0.637422144,236,439,1811,490,1575,51,45.8
37482,0.637213767,236,439,1811,490,1575,51,45.8
37483,0.637720168,236,439,1811,490,1575,51,45.8
37484,0.637528121,236,439,1811,490,1575,51,45.8
37485,0.637551367,236,439,1811,490,1575,51,45.8
37486,0.637725115,236,439,1811,490,1575,51,45.8
37487,0.637112796,236,439,1811,490,1575,51,45.8
37488,0.637395978,236,439,1811,490,1575,51,45.8
37489,0.458018214,236,438,1811,488,1575,50,45.8
37490,0.452170432,236,438,1811,488,1575,50,45.8
37491,0.452424884,236,438,1811,488,1575,50,45.8
37492,0.449755579,236,438,1811,488,1575,50,45.8
37493,0.453291148,236,438,1811,488,1575,50,45.8
37494,0.453308314,236,438,1811,488,1575,50,45.8
37495,0.453567237,236,438,1811,488,1575,50,45.8
37496,0.452669472,236,438,1811,488,1575,50,45.8
37497,0.452677906,236,438,1811,488,1575,50,45.8
37498,0.453084022,236,438,1811,488,1575,50,45.8
37499,0.452281833,236,438,1811,488,1575,50,45.8
37500,0.452527195,236,438,1811,488,1575,50,45.8
37501,0.450838178,184,438,1758,489,1574,51,45.8
37502,0.451359779,184,438,1758,489,1574,51,45.8
37503,0.451359779,184,438,1758,489,1574,51,45.8
37504,0.606402516,10,433,2096,484,2086,51,45.8
37505,0.605222702,1,433,2098,485,2097,52,45.8
37506,0.605110228,1,433,2098,485,2097,52,45.8
37507,0.60653013,1,433,2098,485,2097,52,45.8
37508,0.607752323,1,433,2098,485,2097,52,45.8
37509,0.629503071,0,432,2096,484,2096,52,45.8
37510,0.62721014,0,432,2096,484,2096,52,45.8
37511,0.628884077,0,432,2096,484,2096,52,45.8
37512,0.629094064,0,432,2096,484,2096,52,45.8
37513,0.627371371,0,432,2096,484,2096,52,45.8
37514,0.629485965,0,432,2096,484,2096,52,45.8
37515,0.629341781,0,432,2096,484,2096,52,45.8
37516,0.627657831,0,432,2096,484,2096,52,45.8
37517,0.629459381,0,432,2096,484,2096,52,45.8
37518,0.629507959,0,432,2096,484,2096,52,45.8
37519,0.62792629,0,432,2096,484,2096,52,45.8
37520,0.732670069,6,431,2096,481,2090,50,45.8
37521,0.73339051,6,431,2096,481,2090,50,45.8
37522,0.728266895,5,431,2096,482,2091,51,45.8
37523,0.728055656,5,431,2096,481,2091,50,45.8
37524,0.727246463,0,431,2096,482,2096,51,45.8
37525,0.729416013,5,431,2096,481,2091,50,45.8
37526,0.728965223,5,431,2096,482,2091,51,45.8
37527,0.729236782,5,431,2096,482,2091,51,45.8
37528,0.728405893,5,431,2096,481,2091,50,45.8
37529,0.729671955,5,431,2096,482,2091,51,45.8
37530,0.729364336,5,431,2096,482,2091,51,45.8
37531,0.728693068,5,431,2096,481,2091,50,45.8
37532,0.729686916,5,431,2096,482,2091,51,45.8
37533,0.729686916,5,431,2096,482,2091,51,45.8
37534,0.73015219,5,431,2096,482,2091,51,45.8
37535,0.804273188,7,428,2096,478,2089,50,45.8
37536,0.80523169,7,428,2096,478,2089,50,45.8
37537,0.808323264,7,428,2095,478,2088,50,45.8
37538,0.808277726,7,428,2095,478,2088,50,45.8
37539,0.807929873,7,428,2095,478,2088,50,45.8
37540,0.807846785,7,428,2095,478,2088,50,45.8
37541,0.807606816,7,428,2095,478,2088,50,45.8
37542,0.807827771,7,428,2095,478,2088,50,45.8
37543,0.807316542,7,428,2095,478,2088,50,45.8
37544,0.807975948,7,428,2095,478,2088,50,45.8
37545,0.808114052,7,428,2095,478,2088,50,45.8
37546,0.807763338,7,428,2095,478,2088,50,45.8
37547,0.808016062,7,428,2095,478,2088,50,45.8
37548,0.808005393,7,428,2095,478,2088,50,45.8
37549,0.807689607,7,428,2095,478,2088,50,45.8
37550,0.825014412,10,424,2096,475,2086,51,45.8
37551,0.829119503,9,424,2096,475,2087,51,45.8
37552,0.79060185,10,424,2096,475,2086,51,45.8
37553,0.790029109,10,424,2096,475,2086,51,45.8
37554,0.789719462,10,424,2096,475,2086,51,45.8
37555,0.790518463,10,424,2096,475,2086,51,45.8
37556,0.790076256,10,424,2096,475,2086,51,45.8
37557,0.7902264,10,424,2096,475,2086,51,45.8
37558,0.791029394,10,424,2096,475,2086,51,45.8
37559,0.789728999,10,424,2096,475,2086,51,45.8
37560,0.789641857,10,424,2096,475,2086,51,45.8
37561,0.790389299,10,424,2096,475,2086,51,45.8
37562,0.789868176,10,424,2096,475,2086,51,45.8
37563,0.789868176,10,424,2096,475,2086,51,45.8
37564,0.79045552,10,424,2096,475,2086,51,45.8
37565,0.788205981,10,424,2096,475,2086,51,45.8
37566,0.788297832,10,424,2096,475,2086,51,45.8
37567,0.815291226,8,422,2096,473,2088,51,45.8
37568,0.820409358,8,422,2096,473,2088,51,45.8
37569,0.820697844,8,422,2096,473,2088,51,45.8
37570,0.818521261,8,422,2096,473,2088,51,45.8
37571,0.820731997,8,422,2096,473,2088,51,45.8
37572,0.820517063,8,422,2096,473,2088,51,45.8
37573,0.818940222,8,422,2096,473,2088,51,45.8
37574,0.820365012,8,422,2096,473,2088,51,45.8
37575,0.820315301,8,422,2096,473,2088,51,45.8
37576,0.819025815,8,422,2096,473,2088,51,45.8
37577,0.820610583,8,422,2096,473,2088,51,45.8
37578,0.820584714,8,422,2096,473,2088,51,45.8
37579,0.819327056,8,422,2096,473,2088,51,45.8
37580,0.81975925,8,422,2096,473,2088,51,45.8
37581,0.819828212,8,422,2096,473,2088,51,45.8
37582,0.808628738,0,420,2098,471,2098,51,45.8
37583,0.814210355,0,420,2098,471,2098,51,45.8
37584,0.812002897,0,420,2098,471,2098,51,45.8
37585,0.811228395,0,420,2098,471,2098,51,45.8
37586,0.811055839,0,420,2098,471,2098,51,45.8
37587,0.811036944,0,420,2098,471,2098,51,45.8
37588,0.81030041,0,420,2098,471,2098,51,45.8
37589,0.809551954,0,420,2098,471,2098,51,45.8
37590,0.809619308,0,420,2098,471,2098,51,45.8
37591,0.809667349,0,420,2098,471,2098,51,45.8
37592,0.809838533,0,420,2098,471,2098,51,45.8
37593,0.809808254,0,420,2098,471,2098,51,45.8
37594,0.809940517,0,420,2098,471,2098,51,45.8
37595,0.810007811,1,420,2096,471,2095,51,45.8
37596,0.809613526,1,420,2096,471,2095,51,45.8
37597,0.809248447,1,420,2096,471,2095,51,45.8
37598,0.789579272,11,417,2096,468,2085,51,45.8
37599,0.79171145,11,417,2097,469,2086,52,45.8
37600,0.791565001,11,417,2097,469,2086,52,45.8
37601,0.791511774,10,417,2097,469,2087,52,45.8
37602,0.792388618,10,417,2097,469,2087,52,45.8
37603,0.79384768,11,417,2097,469,2086,52,45.8
37604,0.793787539,10,417,2097,469,2087,52,45.8
37605,0.793824613,10,417,2097,469,2087,52,45.8
37606,0.79466933,11,417,2097,469,2086,52,45.8
37607,0.793012559,10,417,2097,469,2087,52,45.8
37608,0.793042362,10,417,2097,469,2087,52,45.8
37609,0.793744683,11,417,2097,469,2086,52,45.8
37610,0.792805016,10,417,2097,469,2087,52,45.8
37611,0.792766631,10,417,2097,469,2087,52,45.8
37612,0.793463707,11,417,2097,469,2086,52,45.8
37613,0.776857555,1,417,2096,468,2095,51,45.8
37614,0.774735034,1,417,2097,468,2096,51,45.8
37615,0.775582552,1,417,2097,468,2096,51,45.8
37616,0.777893245,1,417,2097,468,2096,51,45.8
37617,0.7783162,1,417,2097,468,2096,51,45.8
37618,0.77811867,1,417,2097,468,2096,51,45.8
37619,0.777448595,1,417,2097,468,2096,51,45.8
37620,0.777526379,1,417,2097,468,2096,51,45.8
37621,0.778267264,1,417,2097,468,2096,51,45.8
37622,0.777386487,1,417,2097,468,2096,51,45.8
37623,0.77743417,1,417,2097,468,2096,51,45.8
37624,0.777968585,1,417,2097,468,2096,51,45.8
37625,0.777429581,1,417,2097,468,2096,51,45.8
37626,0.777394235,1,417,2097,468,2096,51,45.8
37627,0.777965963,1,417,2097,468,2096,51,45.8
37628,0.776625812,1,417,2097,468,2096,51,45.8
37629,0.81472832,0,418,2096,469,2096,51,45.8
37630,0.808938503,0,418,2096,469,2096,51,45.8
37631,0.809527516,0,418,2096,469,2096,51,45.8
37632,0.810983717,0,418,2096,469,2096,51,45.8
37633,0.810445666,0,418,2096,469,2096,51,45.8
37634,0.810855687,0,418,2096,469,2096,51,45.8
37635,0.810837388,0,418,2096,469,2096,51,45.8
37636,0.810373962,0,418,2096,469,2096,51,45.8
37637,0.810217798,0,418,2096,469,2096,51,45.8
37638,0.795654535,0,418,2096,469,2096,51,45.8
37639,0.795668483,0,418,2096,469,2096,51,45.8
37640,0.794520199,0,418,2096,469,2096,51,45.8
37641,0.794333994,0,418,2096,469,2096,51,45.8
37642,0.794315517,0,418,2096,469,2096,51,45.8
37643,0.794434786,0,418,2096,469,2096,51,45.8
37644,0.814885855,0,420,2096,471,2096,51,45.8
37645,0.813677847,1,420,2096,471,2095,51,45.8
37646,0.81428051,1,420,2096,471,2095,51,45.8
37647,0.814234376,0,420,2096,471,2096,51,45.8
37648,0.814030588,1,420,2096,471,2095,51,45.8
37649,0.814033329,0,420,2096,471,2096,51,45.8
37650,0.814167261,1,420,2096,471,2095,51,45.8
37651,0.811591506,0,420,2097,471,2097,51,45.8
37652,0.811618745,0,420,2097,471,2097,51,45.8
37653,0.811635792,0,420,2097,471,2097,51,45.8
37654,0.811628878,0,420,2097,471,2097,51,45.8
37655,0.811455846,0,420,2097,471,2097,51,45.8
37656,0.811455846,0,420,2097,471,2097,51,45.8
37657,0.811463356,0,420,2097,471,2097,51,45.8
37658,0.811593771,0,420,2097,471,2097,51,45.8
37659,0.811593771,0,420,2097,471,2097,51,45.8
37660,0.848026335,6,421,2095,472,2089,51,45.8
37661,0.850682795,7,421,2096,472,2089,51,45.8
37662,0.850560367,7,421,2096,472,2089,51,45.8
37663,0.84698236,6,421,2096,472,2090,51,45.8
37664,0.849119782,6,421,2096,472,2090,51,45.8
37665,0.849053502,6,421,2096,472,2090,51,45.8
37666,0.847405851,6,421,2096,472,2090,51,45.8
37667,0.849398792,6,421,2096,472,2090,51,45.8
37668,0.849357665,6,421,2096,472,2090,51,45.8
37669,0.847353816,6,421,2096,472,2090,51,45.8
37670,0.849316895,6,421,2096,472,2090,51,45.8
37671,0.849314272,6,421,2096,472,2090,51,45.8
37672,0.847352862,6,421,2096,472,2090,51,45.8
37673,0.849367201,6,421,2096,472,2090,51,45.8
37674,0.849371433,6,421,2096,472,2090,51,45.8
37675,0.84744364,6,421,2096,472,2090,51,45.8
37676,0.844260693,6,421,2096,472,2090,51,45.8
37677,0.843511641,6,421,2096,473,2090,52,45.8
37678,0.841662765,6,421,2096,472,2090,51,45.8
37679,0.841492712,6,421,2096,473,2090,52,45.8
37680,0.841205239,6,421,2096,473,2090,52,45.8
37681,0.804155052,7,421,2096,472,2089,51,45.8
37682,0.809043586,7,422,2096,472,2089,50,45.8
37683,0.809231341,7,422,2096,472,2089,50,45.8
37684,0.805764198,7,422,2096,472,2089,50,45.8
37685,0.808436871,7,422,2096,472,2089,50,45.8
37686,0.80849719,7,422,2096,472,2089,50,45.8
37687,0.80711925,7,422,2096,472,2089,50,45.8
37688,0.809665799,7,422,2096,472,2089,50,45.8
37689,0.809598207,7,422,2096,472,2089,50,45.8
37690,0.806991279,7,421,2096,472,2089,51,45.8
37691,0.810165942,7,422,2096,472,2089,50,45.8
37692,0.796647429,0,422,2094,473,2094,51,45.8
37693,0.797780454,0,422,2096,473,2096,51,45.8
37694,0.800009072,0,422,2094,473,2094,51,45.8
37695,0.800236046,1,422,2096,473,2095,51,45.8
37696,0.797925591,0,422,2094,473,2094,51,45.8
37697,0.800261617,1,422,2097,473,2096,51,45.8
37698,0.800214112,1,422,2097,473,2096,51,45.8
37699,0.798114419,0,422,2094,473,2094,51,45.8
37700,0.800310016,1,422,2097,473,2096,51,45.8
37701,0.800123632,1,422,2097,473,2096,51,45.8
37702,0.798003256,0,422,2094,473,2094,51,45.8
37703,0.800196528,1,422,2097,473,2096,51,45.8
37704,0.800196528,1,422,2097,473,2096,51,45.8
37705,0.798051417,0,422,2094,473,2094,51,45.8
37706,0.800513566,1,422,2097,473,2096,51,45.8
37707,0.786463261,0,422,2096,474,2096,52,45.8
37708,0.786267102,0,422,2096,474,2096,52,45.8
37709,0.792667031,0,422,2096,474,2096,52,45.8
37710,0.794436991,0,422,2096,474,2096,52,45.8
37711,0.792848527,0,422,2096,474,2096,52,45.8
37712,0.79431361,0,422,2096,474,2096,52,45.8
37713,0.794535637,0,422,2096,474,2096,52,45.8
37714,0.793619692,0,422,2096,474,2096,52,45.8
37715,0.793857396,0,422,2096,474,2096,52,45.8
37716,0.793932855,0,422,2096,474,2096,52,45.8
37717,0.793192804,0,422,2096,474,2096,52,45.8
37718,0.794013262,0,422,2096,474,2096,52,45.8
37719,0.793983281,0,422,2096,474,2096,52,45.8
37720,0.793257713,0,422,2096,474,2096,52,45.8
37721,0.793700814,0,422,2096,474,2096,52,45.8
37722,0.800325632,1,421,2097,473,2096,52,45.8
37723,0.801380634,1,421,2097,473,2096,52,45.8
37724,0.803139329,6,421,2096,472,2090,51,45.8
37725,0.823901653,8,421,2096,472,2088,51,45.8
37726,0.824290991,8,421,2096,472,2088,51,45.8
37727,0.824378788,8,421,2096,472,2088,51,45.8
37728,0.824284494,8,421,2096,472,2088,51,45.8
37729,0.824149728,8,421,2096,472,2088,51,45.8
37730,0.82454586,8,421,2096,472,2088,51,45.8
37731,0.82454586,8,421,2096,472,2088,51,45.8
37732,0.824184716,8,421,2096,472,2088,51,45.8
37733,0.824102938,8,421,2096,472,2088,51,45.8
37734,0.824149907,8,421,2096,472,2088,51,45.8
37735,0.824082851,8,421,2096,472,2088,51,45.8
37736,0.823237419,8,421,2096,472,2088,51,45.8
37737,0.823274314,8,421,2096,472,2088,51,45.8
37738,0.838255048,9,420,2096,471,2087,51,45.8
37739,0.840922832,9,420,2096,471,2087,51,45.8
37740,0.835004807,7,420,2096,471,2089,51,45.8
37741,0.836464822,7,420,2096,470,2089,50,45.8
37742,0.834250808,7,420,2096,470,2089,50,45.8
37743,0.834258974,7,420,2096,470,2089,50,45.8
37744,0.835645676,7,420,2096,470,2089,50,45.8
37745,0.833823025,7,420,2096,471,2089,51,45.8
37746,0.833840191,7,420,2096,471,2089,51,45.8
37747,0.835431039,7,420,2096,470,2089,50,45.8
37748,0.833994865,7,420,2096,471,2089,51,45.8
37749,0.834013343,7,420,2096,471,2089,51,45.8
37750,0.835352898,7,420,2096,470,2089,50,45.8
37751,0.834645748,7,420,2096,471,2089,51,45.8
37752,0.834710538,7,420,2096,471,2089,51,45.8
37753,0.817747772,9,418,2096,469,2087,51,45.8
37754,0.814486742,8,418,2096,469,2088,51,45.8
37755,0.812309504,8,418,2096,469,2088,51,45.8
37756,0.813245654,1,419,2097,469,2096,50,45.8
37757,0.80948627,1,419,2097,469,2096,50,45.8
37758,0.809652805,1,419,2097,469,2096,50,45.8
37759,0.810903549,1,419,2097,469,2096,50,45.8
37760,0.810013413,1,419,2097,469,2096,50,45.8
37761,0.809940577,1,419,2097,469,2096,50,45.8
37762,0.811175466,1,419,2097,469,2096,50,45.8
37763,0.810117245,1,419,2097,469,2096,50,45.8
37764,0.810138643,1,419,2097,469,2096,50,45.8
37765,0.81132853,1,419,2097,469,2096,50,45.8
37766,0.810104072,1,419,2097,469,2096,50,45.8
37767,0.81011647,1,419,2097,469,2096,50,45.8
37768,0.811263084,1,419,2097,469,2096,50,45.8
37769,0.795814872,1,418,2096,469,2095,51,45.8
37770,0.795955598,1,418,2096,469,2095,51,45.8
37771,0.794818997,1,418,2096,469,2095,51,45.8
37772,0.794337392,1,418,2096,469,2095,51,45.8
37773,0.794119716,1,418,2096,469,2095,51,45.8
37774,0.793610573,1,418,2096,469,2095,51,45.8
37775,0.794474661,1,418,2096,469,2095,51,45.8
37776,0.794394135,1,418,2096,469,2095,51,45.8
37777,0.793755531,1,418,2096,469,2095,51,45.8
37778,0.795330286,1,418,2096,469,2095,51,45.8
37779,0.795260131,1,418,2096,469,2095,51,45.8
37780,0.793994904,1,418,2096,469,2095,51,45.8
37781,0.795297027,1,418,2096,469,2095,51,45.8
37782,0.79534328,1,418,2096,469,2095,51,45.8
37783,0.794155717,1,418,2096,469,2095,51,45.8
37784,0.795270681,1,418,2096,469,2095,51,45.8
37785,0.827024043,1,420,2098,471,2097,51,45.8
37786,0.826843321,1,420,2098,471,2097,51,45.8
37787,0.825062871,1,420,2098,471,2097,51,45.8
37788,0.82421428,1,420,2098,471,2097,51,45.8
37789,0.825062513,1,420,2098,471,2097,51,45.8
37790,0.824472249,1,420,2098,471,2097,51,45.8
37791,0.824650884,1,420,2098,471,2097,51,45.8
37792,0.825461328,1,420,2098,471,2097,51,45.8
37793,0.824652195,1,420,2098,471,2097,51,45.8
37794,0.824612021,1,420,2098,471,2097,51,45.8
37795,0.825640559,1,420,2098,471,2097,51,45.8
37796,0.824975729,1,420,2098,471,2097,51,45.8
37797,0.824922979,1,420,2098,471,2097,51,45.8
37798,0.82585752,1,420,2098,471,2097,51,45.8
37799,0.824333072,1,420,2098,471,2097,51,45.8
37800,0.833889127,1,423,2097,473,2096,50,45.8
37801,0.844907403,8,422,2095,473,2087,51,45.8
37802,0.841134906,8,422,2095,473,2087,51,45.8
37803,0.842552602,8,422,2095,473,2087,51,45.8
37804,0.84402138,8,422,2095,473,2087,51,45.8
37805,0.842887938,8,422,2095,473,2087,51,45.8
37806,0.84309268,8,422,2095,473,2087,51,45.9
37807,0.844462812,8,422,2095,473,2087,51,45.9
37808,0.843072712,8,422,2095,473,2087,51,45.9
37809,0.843072712,8,422,2095,473,2087,51,45.9
37810,0.844376922,8,422,2095,473,2087,51,45.9
37811,0.843811214,8,422,2095,473,2087,51,45.9
37812,0.844108939,8,422,2095,473,2087,51,45.9
37813,0.844996512,7,422,2096,473,2089,51,45.9
37814,0.845654368,7,422,2096,473,2089,51,45.9
37815,0.845664918,7,422,2096,473,2089,51,45.9
37816,0.844659805,7,422,2096,473,2089,51,45.9
37817,0.844777524,13,427,2095,477,2082,50,45.9
37818,0.848425269,13,427,2095,477,2082,50,45.9
37819,0.847349405,13,427,2095,477,2082,50,45.9
37820,0.847322583,13,427,2095,477,2082,50,45.9
37821,0.847041011,13,427,2095,477,2082,50,45.9
37822,0.847114146,13,427,2095,477,2082,50,45.9
37823,0.847159743,13,427,2095,477,2082,50,45.9
37824,0.847180188,13,427,2095,477,2082,50,45.9
37825,0.847277224,13,427,2095,477,2082,50,45.9
37826,0.847309947,13,427,2095,477,2082,50,45.9
37827,0.847153425,13,427,2095,477,2082,50,45.9
37828,0.847282469,13,427,2095,477,2082,50,45.9
37829,0.84724015,13,427,2095,477,2082,50,45.9
37830,0.84724015,13,427,2095,477,2082,50,45.9
37831,0.847284615,13,427,2095,477,2082,50,45.9
37832,0.746413112,6,431,2094,482,2088,51,45.9
37833,0.736086965,1,432,2097,482,2096,50,45.9
37834,0.736550629,1,432,2097,482,2096,50,45.9
37835,0.7365309,1,432,2097,482,2096,50,45.9
37836,0.736678958,1,432,2097,482,2096,50,45.9
37837,0.737113237,1,432,2097,482,2096,50,45.9
37838,0.73656261,1,432,2097,482,2096,50,45.9
37839,0.736581802,1,432,2097,482,2096,50,45.9
37840,0.737404168,1,432,2097,482,2096,50,45.9
37841,0.73662895,1,432,2097,482,2096,50,45.9
37842,0.736590922,1,432,2097,482,2096,50,45.9
37843,0.737190187,1,432,2097,482,2096,50,45.9
37844,0.736637354,1,432,2097,482,2096,50,45.9
37845,0.73660624,1,432,2097,482,2096,50,45.9
37846,0.737123966,1,432,2097,482,2096,50,45.9
37847,0.627380133,236,440,1810,490,1574,50,45.9
37848,0.624078572,236,440,1810,490,1574,50,45.9
37849,0.622025371,236,440,1810,490,1574,50,45.9
37850,0.622747958,236,440,1810,490,1574,50,45.9
37851,0.622291446,236,440,1810,490,1574,50,45.9
37852,0.622220099,236,440,1810,490,1574,50,45.9
37853,0.622471333,236,440,1810,490,1574,50,45.9
37854,0.622506261,236,440,1810,490,1574,50,45.9
37855,0.62259984,236,440,1810,490,1574,50,45.9
37856,0.627180457,236,439,1811,490,1575,51,45.9
37857,0.627156079,236,439,1811,490,1575,51,45.9
37858,0.626086354,236,439,1811,490,1575,51,45.9
37859,0.626439512,236,439,1811,490,1575,51,45.9
37860,0.626663148,236,439,1811,490,1575,51,45.9
37861,0.625778496,236,439,1811,490,1575,51,45.9
37862,0.626819134,236,439,1811,490,1575,51,45.9
37864,0.451335967,236,376,1811,426,1575,50,45.9
37865,0.449826866,236,376,1811,426,1575,50,45.9
37866,0.451631755,236,376,1811,426,1575,50,45.9
37867,0.456338406,236,376,1811,426,1575,50,45.9
37868,0.452314913,236,376,1811,426,1575,50,45.9
37869,0.452742159,236,376,1811,426,1575,50,45.9
37870,0.455858767,236,376,1811,426,1575,50,45.9
37871,0.452419668,236,376,1811,426,1575,50,45.9
37872,0.452921897,236,376,1811,426,1575,50,45.9
37873,0.456367403,236,376,1811,426,1575,50,45.9
37874,0.453160197,236,376,1811,426,1575,50,45.9
37875,0.453162611,236,376,1811,426,1575,50,45.9
37876,0.456206083,236,376,1811,426,1575,50,45.9
37877,0.453437179,236,376,1811,426,1575,50,45.9
37878,0.331449509,236,382,1811,431,1575,49,45.9
37879,0.338787735,236,382,1811,431,1575,49,45.9
37880,0.338109791,236,382,1811,431,1575,49,45.9
37881,0.335082442,236,382,1811,431,1575,49,45.9
37882,0.336176008,236,382,1811,431,1575,49,45.9
37883,0.334509075,236,382,1811,431,1575,49,45.9
37884,0.334607273,236,382,1811,431,1575,49,45.9
37885,0.33710891,236,382,1811,431,1575,49,45.9
37886,0.334604114,236,382,1811,431,1575,49,45.9
37887,0.334454745,236,382,1811,431,1575,49,45.9
37888,0.336729556,236,382,1811,431,1575,49,45.9
37889,0.335110724,236,382,1811,431,1575,49,45.9
37890,0.335110724,236,382,1811,431,1575,49,45.9
37891,0.337370992,236,382,1811,431,1575,49,45.9
37892,0.335664243,236,382,1811,431,1575,49,45.9
37893,0.332972825,236,382,1811,431,1575,49,45.9
37894,0.388094276,499,380,2073,431,1574,51,45.9
37895,0.402141213,499,380,2073,431,1574,51,45.9
37896,0.387548625,499,380,2073,431,1574,51,45.9
37897,0.387281209,499,380,2073,431,1574,51,45.9
37898,0.415911496,499,380,2073,431,1574,51,45.9
37899,0.41582045,499,380,2073,431,1574,51,45.9
37900,0.405924469,236,382,1811,431,1575,49,45.9
37901,0.408317983,236,382,1811,431,1575,49,45.9
37902,0.408566982,236,382,1811,431,1575,49,45.9
37903,0.410221785,236,382,1811,431,1575,49,45.9
37904,0.408512741,236,382,1811,431,1575,49,45.9
37905,0.408451617,236,382,1811,431,1575,49,45.9
37906,0.409643352,236,382,1811,431,1575,49,45.9
37907,0.406796366,236,382,1811,431,1575,49,45.9
37908,0.406796366,236,382,1811,431,1575,49,45.9
37909,0.409067243,184,377,1758,426,1574,49,45.9
